#{"t_start": 1781471107.453767, "env_id": "None"}
r,l,t,laps_completed,last_lap_time,progress_distance,distance_raced,mean_throttle,mean_brake,mean_speed,max_speed,termination_reason
-54.382614,733,524.064067,0,nan,140.355,140.355,0.4039606857755174,0.14519312615934532,34.38603307994541,97.5857,off_track
-77.21671,459,528.361734,0,nan,80.295,80.295,0.4451782137220462,0.09313273170155378,31.20841083180827,62.4044,off_track
3.4509811,790,534.090655,0,nan,189.056,189.056,0.4163047337833839,0.11339995378180395,42.94816722658229,108.814,off_track
18.892754,736,539.386474,0,nan,194.937,194.937,0.4568921672585218,0.10721144630857136,47.33300020475544,117.688,off_track
91.84234,778,544.980549,0,nan,272.155,272.155,0.5092466190112587,0.051247727748360915,62.10520247519281,131.043,off_track
231.93059,1065,552.259543,0,nan,435.385,435.385,0.4906111090395932,0.07228487886733292,70.18132975342728,167.345,off_track
44.779114,683,557.141031,0,nan,223.487,223.487,0.5050228177890247,0.10522182200698517,58.257128838213795,128.308,off_track
53.873093,712,562.146263,0,nan,239.818,239.818,0.5096472716063596,0.07742670488156629,59.82405397078646,128.107,off_track
215.59421,940,568.801601,0,nan,437.66,437.66,0.5601412430722663,0.09595187116176523,81.31438550638305,191.637,off_track
200.30621,1095,576.269836,0,nan,440.268,440.268,0.4734523432439865,0.15018956247530027,68.5057777736073,170.94,off_track
144.0093,604,580.682368,0,nan,330.106,330.106,0.626081927722653,0.009155020512492451,93.65082687549672,164.66,off_track
-102.04075,742,585.873627,0,nan,89.0116,89.0116,0.2974722521967001,0.4547777158230784,20.740854570350407,61.3908,low_progress
48.451614,492,589.595613,0,nan,202.291,202.291,0.6084074581541666,0.015090896952443006,69.45400658069104,144.109,off_track
198.90138,772,595.378858,0,nan,377.649,377.649,0.5246856320707292,0.03186474439393671,84.78708042098441,140.161,off_track
59.16471,466,598.925344,0,nan,201.856,201.856,0.610176827518725,0.016220423540843916,72.65062823755368,144.514,off_track
56.744804,517,602.697771,0,nan,210.315,210.315,0.5794979919547961,0.019681954752776332,68.97775496634432,148.789,off_track
217.6237,684,607.606197,0,nan,407.929,407.929,0.619864177808427,0.016178155764501694,103.20295891096491,185.226,off_track
231.2051,691,612.583101,0,nan,408.447,408.447,0.621986904123585,0.011382636475321525,102.46209655643999,184.253,off_track
283.5428,773,618.244782,0,nan,455.361,455.361,0.531087412716963,0.031396751801686947,102.55027216183699,160.626,off_track
276.3812,752,623.682048,0,nan,453.074,453.074,0.5637404891721746,0.028538158520105036,105.04334775398947,181.011,off_track
281.1117,790,629.179179,0,nan,453.063,453.063,0.5171620602849164,0.03237516170815576,100.46767941265823,176.416,off_track
274.98254,725,634.511375,0,nan,453.69,453.69,0.6056298232900685,0.030294868617222227,108.94303561006896,189.793,off_track
271.70804,726,639.850965,0,nan,452.331,452.331,0.612099771821466,0.03186206055738381,108.36389025812676,183.159,off_track
268.54968,733,645.009656,0,nan,454.813,454.813,0.5857400100520656,0.042476477678280736,107.49767745470666,166.23,off_track
267.0203,712,650.112858,0,nan,452.446,452.446,0.6388607651330112,0.034301789875110886,110.26829604522473,185.99,off_track
257.15854,690,655.28404,0,nan,453.985,453.985,0.656376972578574,0.04449180891548378,113.70442093942026,189.268,off_track
249.27756,786,661.286088,0,nan,450.973,450.973,0.5610180879367217,0.05196876873193503,99.40076653539442,155.178,off_track
247.19319,785,666.842113,0,nan,449.177,449.177,0.5530635944597281,0.07325264033238599,99.05864388445852,149.298,off_track
257.919,696,671.987498,0,nan,451.988,451.988,0.6696806812080843,0.04772399854043435,112.32919808405165,189.828,off_track
242.8075,741,677.353657,0,nan,441.156,441.156,0.5826926287690959,0.06075291015841218,103.19399529514173,163.518,off_track
257.2162,715,682.597884,0,nan,450.077,450.077,0.6329209977930242,0.06089885551612694,109.3491400994406,190.258,off_track
264.41864,686,687.500201,0,nan,450.218,450.218,0.6332004902661715,0.05410570166896453,113.57394749256555,190.664,off_track
258.80496,710,692.534059,0,nan,448.702,448.702,0.6005711426197643,0.051646296910836664,109.6155874295775,177.175,off_track
130.27313,610,696.954125,0,nan,311.449,311.449,0.5609973278201994,0.07227640406030124,85.09940306639346,140.117,wrong_direction
262.9723,687,701.875938,0,nan,453.025,453.025,0.6522698471813396,0.05751362646858071,114.09986476157204,197.152,off_track
269.03882,683,706.761716,0,nan,455.011,455.011,0.6580737855389038,0.05054823118282446,115.21945306661779,198.605,off_track
154.33095,632,711.286588,0,nan,350.508,350.508,0.6136728617586668,0.06512749110218845,93.51476236107598,161.2,wrong_direction
-151.89012,413,714.648042,0,nan,19.4333,19.4333,0.1964958614644935,0.41800152360671367,8.564848776029054,24.4024,low_progress
-191.22586,562,718.913848,0,nan,25.5757,25.5757,0.08717831640481101,0.41614708824089836,8.294894051245551,19.7508,low_progress
-181.02144,540,723.505208,0,nan,25.1057,25.1057,0.11400602437831737,0.5296700734783102,8.43801944425926,20.7587,low_progress
-188.7525,582,728.386729,0,nan,26.6608,26.6608,0.154384058980188,0.5217583746844551,8.331767114776637,22.523,low_progress
-171.426,535,732.509752,0,nan,34.5885,34.5885,0.15954724338567144,0.4937232857552644,11.584490769345798,21.6179,off_track
-213.85098,690,737.298178,0,nan,32.9338,32.9338,0.14508027909458548,0.572743235722832,8.734405819565213,25.7607,off_track
-161.15376,431,740.65379,0,nan,27.7612,27.7612,0.22189939990121085,0.32767930218902375,11.505282432946629,35.421,off_track
-149.03497,417,743.899502,0,nan,29.6297,29.6297,0.2367643186514326,0.3332569999374646,12.62499141726619,34.8723,off_track
-156.95456,458,747.297238,0,nan,30.5073,30.5073,0.20614071287963068,0.371809804023093,11.810133925982544,30.6661,off_track
-129.29195,552,751.430193,0,nan,25.6997,25.6997,0.12506766617298126,0.4936257388064827,8.116775616847823,22.5846,low_progress
-156.69513,572,755.715369,0,nan,35.2215,35.2215,0.16827821835771306,0.3747854864263868,11.00928670874126,24.7132,off_track
-146.24303,489,759.456323,0,nan,31.913,31.913,0.1664574660650304,0.31495792916947346,11.542599003680987,20.6078,off_track
-149.57915,515,763.225506,0,nan,36.1851,36.1851,0.15994612453053297,0.25317318728826577,12.44686175320388,22.3945,off_track
-151.12506,504,767.008089,0,nan,32.6982,32.6982,0.14571788268429892,0.3143369188857457,11.472016564285713,22.9482,off_track
220.67343,1013,774.154404,0,nan,452.969,452.969,0.4797700615296359,0.1261251767084135,77.05261240365245,188.658,off_track
211.67583,1085,781.635163,0,nan,454.418,454.418,0.44127316705642206,0.11428124135540378,71.44937159382488,174.36,off_track
132.99911,883,787.731034,0,nan,325.023,325.023,0.4438840796156351,0.12186285789258618,64.75608820607027,132.438,off_track
25.473541,445,792.145068,0,nan,177.925,177.925,0.604685999838154,0.0007907126726729146,66.43678865460669,118.17,off_track
269.9444,735,797.457135,0,nan,452.503,452.503,0.6262965429396856,0.020607362069240232,107.1236189024491,181.552,off_track
263.3249,741,802.832011,0,nan,448.51,448.51,0.6314444297399276,0.020544069418218614,105.61539654075564,189.223,off_track
267.4704,734,808.290945,0,nan,451.275,451.275,0.6091562517657267,0.02315675010473267,106.95620357234334,184.058,off_track
268.83524,713,813.523237,0,nan,450.263,450.263,0.6707840795102327,0.02063188638125362,109.849107737728,195.679,off_track
262.22504,760,819.076435,0,nan,448.728,448.728,0.5977626497808256,0.03182046907512765,102.99081068894742,173.898,off_track
131.94705,587,823.706187,0,nan,304.105,304.105,0.5978983005023287,0.006746471029733271,87.84104294940379,146.006,off_track
